date,value
2026-05-12,1386.5259
2026-05-13,1389.2073
2026-05-14,1393.2322
2026-05-15,1395.3478
2026-05-18,1394.974
2026-05-19,1398.916
2026-05-20,1398.8346
2026-05-21,1392.1705
2026-05-22,1393.5019
2026-05-26,1407.8893
2026-05-27,1411.1796
2026-05-28,1411.4054
2026-05-29,1410.2904
2026-06-01,1421.4672
2026-06-02,1426.9788
2026-06-03,1435.3812
2026-06-04,1438.8159
2026-06-05,1442.4148
2026-06-08,1445.3978
2026-06-09,1446.1668
2026-06-10,1436.585
2026-06-11,1429.0298
2026-06-12,1430.8092
2026-06-16,1432.6696
2026-06-17,1439.2199
2026-06-18,1449.5799
2026-06-19,1460.2498
2026-06-22,1457.3057
2026-06-23,1469.9138
2026-06-24,1478.0437
2026-06-25,1477.2991
2026-06-26,1474.7207
2026-06-29,1480.6598
2026-06-30,1483.0198
2026-07-01,1487.769
2026-07-02,1490.6754
2026-07-03,1488.5858
2026-07-06,1489.5949
2026-07-07,1491.55
2026-07-08,1490.9024
2026-07-13,1486.0549
2026-07-14,1474.7373
2026-07-15,1475.4431
2026-07-16,1474.7696
2026-07-17,1480.1223
2026-07-20,1480.175
2026-07-21,1477.7
2026-07-22,1480.8616
2026-07-23,1489.7656
2026-07-24,1494.3744
2026-07-27,1498.5117
2026-07-28,1499.8387
2026-07-29,1496.3521
2026-07-30,1490.8431
2026-07-31,1488.4531
2026-08-03,1493.4428
2026-08-04,1496.4509
2026-08-05,1496.3132
2026-08-06,1497.0062
2026-08-07,1498.4355
2026-08-10,1498.0939
2026-08-11,1492.179
2026-08-12,1492.5477
2026-08-13,1491.8387
2026-08-14,1488.6984
2026-08-18,1494.1268
2026-08-19,1497.5332
2026-08-20,1497.2898
2026-08-21,1497.4528
2026-08-24,1506.9002
2026-08-25,1511.5326
2026-08-26,1514.1634
2026-08-27,1512.7498
2026-08-28,1513.0352
2026-08-31,1509.4686
2026-09-01,1512.7304
2026-09-02,1511.6306
2026-09-03,1508.2111
2026-09-04,1507.3745
2026-09-07,1511.154
2026-09-08,1510.1049
2026-09-09,1515.1105
2026-09-10,1512.9956
2026-09-11,1509.9074
2026-09-14,1510.3215
2026-09-15,1506.6836
